"subject_id","trial_index","casino","visit_in_casino","chosen_machine_label","reward","prob_of_no_loss","prompt_used","llm_history_context_turns","subj","decision"
46,29,2,5,"T",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 2, visit 5: Choose M or T.",29,41,2
46,30,4,9,"G",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 9: Choose G or F.",30,41,1
46,31,2,6,"T",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 2, visit 6: Choose M or T.",31,41,2
46,32,1,8,"Z",-1,0.25,"Machine T in Casino 2 delivered 0 points.

Casino 1, visit 8: Choose Z or H.",32,41,1
46,33,2,7,"T",0,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 2, visit 7: Choose M or T.",33,41,2
46,34,4,10,"G",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 10: Choose G or F.",34,41,1
46,35,1,9,"Z",-1,0.25,"Machine G in Casino 4 delivered 0 points.

Casino 1, visit 9: Choose Z or H.",35,41,1
46,36,4,11,"G",0,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 4, visit 11: Choose G or F.",36,41,1
46,37,2,8,"T",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 2, visit 8: Choose M or T.",37,41,2
46,38,2,9,"T",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 9: Choose M or T.",38,41,2
46,39,3,10,"Q",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 3, visit 10: Choose Q or C.",39,41,1
46,40,1,10,"Z",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 10: Choose Z or H.",40,41,1
46,41,3,11,"Q",-1,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 3, visit 11: Choose Q or C.",41,41,1
46,42,4,12,"G",0,0.75,"Machine Q in Casino 3 delivered -1 points.

Casino 4, visit 12: Choose G or F.",42,41,1
46,43,1,11,"Z",-1,0.25,"Machine G in Casino 4 delivered 0 points.

Casino 1, visit 11: Choose Z or H.",43,41,1
46,44,4,13,"G",-1,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 4, visit 13: Choose G or F.",44,41,1
46,45,3,12,"Q",0,0.75,"Machine G in Casino 4 delivered -1 points.

Casino 3, visit 12: Choose Q or C.",45,41,1
46,46,2,10,"T",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 10: Choose M or T.",46,41,2
46,47,4,14,"G",-1,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 14: Choose G or F.",47,41,1
46,48,4,15,"G",0,0.75,"Machine G in Casino 4 delivered -1 points.

Casino 4, visit 15: Choose G or F.",48,41,1
46,49,1,12,"Z",-1,0.25,"Machine G in Casino 4 delivered 0 points.

Casino 1, visit 12: Choose Z or H.",49,41,1
46,50,3,13,"Q",0,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 3, visit 13: Choose Q or C.",50,41,1
46,51,1,13,"Z",0,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 13: Choose Z or H.",51,41,1
46,52,4,16,"G",0,0.75,"Machine Z in Casino 1 delivered 0 points.

Casino 4, visit 16: Choose G or F.",52,41,1
46,53,2,11,"T",-1,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 2, visit 11: Choose M or T.",53,41,2
46,54,3,14,"Q",0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 3, visit 14: Choose Q or C.",54,41,1
46,55,1,14,"Z",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 14: Choose Z or H.",55,41,1
46,56,2,12,"T",-1,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 2, visit 12: Choose M or T.",56,41,2
46,57,2,13,"M",-1,0.25,"Machine T in Casino 2 delivered -1 points.

Casino 2, visit 13: Choose M or T.",57,41,1
46,58,1,15,"Z",0,0.25,"Machine M in Casino 2 delivered -1 points.

Casino 1, visit 15: Choose Z or H.",58,41,1
46,59,1,16,"Z",-1,0.25,"Machine Z in Casino 1 delivered 0 points.

Casino 1, visit 16: Choose Z or H.",59,41,1
46,60,1,17,"Z",0,0.25,"Machine Z in Casino 1 delivered -1 points.

Casino 1, visit 17: Choose Z or H.",60,41,1
46,61,2,14,"T",0,0.75,"Machine Z in Casino 1 delivered 0 points.

Casino 2, visit 14: Choose M or T.",61,41,2
46,62,2,15,"T",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 15: Choose M or T.",62,41,2
46,63,3,15,"Q",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 3, visit 15: Choose Q or C.",63,41,1
46,64,1,18,"Z",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 18: Choose Z or H.",64,41,1
46,65,3,16,"Q",0,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 3, visit 16: Choose Q or C.",65,41,1
46,66,2,16,"T",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 16: Choose M or T.",66,41,2
46,67,3,17,"Q",-1,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 3, visit 17: Choose Q or C.",67,41,1
46,68,3,18,"Q",0,0.75,"Machine Q in Casino 3 delivered -1 points.

Casino 3, visit 18: Choose Q or C.",68,41,1
46,69,4,17,"G",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 4, visit 17: Choose G or F.",69,41,1
46,70,3,19,"Q",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 3, visit 19: Choose Q or C.",70,41,1
46,71,2,17,"T",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 17: Choose M or T.",71,41,2
46,72,4,18,"G",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 18: Choose G or F.",72,41,1
46,73,2,18,"T",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 2, visit 18: Choose M or T.",73,41,2
46,74,4,19,"G",-1,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 19: Choose G or F.",74,41,1
46,75,4,20,"G",-1,0.75,"Machine G in Casino 4 delivered -1 points.

Casino 4, visit 20: Choose G or F.",75,41,1
46,76,4,21,"G",-1,0.75,"Machine G in Casino 4 delivered -1 points.

Casino 4, visit 21: Choose G or F.",76,41,1
46,77,2,19,"T",0,0.75,"Machine G in Casino 4 delivered -1 points.

Casino 2, visit 19: Choose M or T.",77,41,2
46,78,2,20,"T",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 20: Choose M or T.",78,41,2
46,79,2,21,"T",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 21: Choose M or T.",79,41,2
46,80,2,22,"T",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 22: Choose M or T.",80,41,2
46,81,1,19,"Z",-1,0.25,"Machine T in Casino 2 delivered 0 points.

Casino 1, visit 19: Choose Z or H.",81,41,1
46,82,2,23,"T",-1,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 2, visit 23: Choose M or T.",82,41,2
46,83,4,22,"G",0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 4, visit 22: Choose G or F.",83,41,1
46,84,1,20,"Z",0,0.25,"Machine G in Casino 4 delivered 0 points.

Casino 1, visit 20: Choose Z or H.",84,41,1
46,85,1,21,"Z",0,0.25,"Machine Z in Casino 1 delivered 0 points.

Casino 1, visit 21: Choose Z or H.",85,41,1
46,86,3,20,"Q",0,0.75,"Machine Z in Casino 1 delivered 0 points.

Casino 3, visit 20: Choose Q or C.",86,41,1
46,87,1,22,"Z",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 22: Choose Z or H.",87,41,1
46,88,3,21,"Q",0,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 3, visit 21: Choose Q or C.",88,41,1
46,89,3,22,"Q",-1,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 3, visit 22: Choose Q or C.",89,41,1
46,90,2,24,"T",0,0.75,"Machine Q in Casino 3 delivered -1 points.

Casino 2, visit 24: Choose M or T.",90,41,2
46,91,3,23,"Q",-1,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 3, visit 23: Choose Q or C.",91,41,1
46,92,4,23,"G",0,0.75,"Machine Q in Casino 3 delivered -1 points.

Casino 4, visit 23: Choose G or F.",92,41,1
46,93,1,23,"Z",-1,0.25,"Machine G in Casino 4 delivered 0 points.

Casino 1, visit 23: Choose Z or H.",93,41,1
46,94,4,24,"G",0,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 4, visit 24: Choose G or F.",94,41,1
46,95,3,24,"Q",-1,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 3, visit 24: Choose Q or C.",95,41,1
46,96,1,24,"Z",-1,0.25,"Machine Q in Casino 3 delivered -1 points.

Casino 1, visit 24: Choose Z or H.",96,41,1
47,1,1,1,"Z",-1,0.25,"Casino 1, visit 1: Choose Z or H.",1,42,1
47,2,4,1,"F",0,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 4, visit 1: Choose G or F.",2,42,2
47,3,4,2,"F",0,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 4, visit 2: Choose G or F.",3,42,2
47,4,2,1,"M",-1,0.25,"Machine F in Casino 4 delivered 0 points.

Casino 2, visit 1: Choose M or T.",4,42,1
47,5,3,1,"Q",-1,0.75,"Machine M in Casino 2 delivered -1 points.

Casino 3, visit 1: Choose Q or C.",5,42,1
47,6,4,3,"F",0,0.75,"Machine Q in Casino 3 delivered -1 points.

Casino 4, visit 3: Choose G or F.",6,42,2
47,7,4,4,"F",0,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 4, visit 4: Choose G or F.",7,42,2
47,8,2,2,"T",0,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 2, visit 2: Choose M or T.",8,42,2
47,9,1,2,"H",-1,0.25,"Machine T in Casino 2 delivered 0 points.

Casino 1, visit 2: Choose Z or H.",9,42,2
47,10,4,5,"F",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 5: Choose G or F.",10,42,2
47,11,1,3,"Z",-1,0.25,"Machine F in Casino 4 delivered 0 points.

Casino 1, visit 3: Choose Z or H.",11,42,1
47,12,1,4,"H",-1,0.25,"Machine Z in Casino 1 delivered -1 points.

Casino 1, visit 4: Choose Z or H.",12,42,2
47,13,2,3,"T",-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 2, visit 3: Choose M or T.",13,42,2
47,14,3,2,"C",-1,0.25,"Machine T in Casino 2 delivered -1 points.

Casino 3, visit 2: Choose Q or C.",14,42,2
47,15,3,3,"Q",0,0.75,"Machine C in Casino 3 delivered -1 points.

Casino 3, visit 3: Choose Q or C.",15,42,1
47,16,1,5,"H",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 5: Choose Z or H.",16,42,2
47,17,3,4,"Q",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 4: Choose Q or C.",17,42,1
47,18,2,4,"T",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 4: Choose M or T.",18,42,2
47,19,1,6,"H",-1,0.25,"Machine T in Casino 2 delivered 0 points.

Casino 1, visit 6: Choose Z or H.",19,42,2
47,20,4,6,"F",-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 6: Choose G or F.",20,42,2
47,21,3,5,"Q",0,0.75,"Machine F in Casino 4 delivered -1 points.

Casino 3, visit 5: Choose Q or C.",21,42,1
47,22,3,6,"Q",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 3, visit 6: Choose Q or C.",22,42,1
47,23,1,7,"H",0,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 7: Choose Z or H.",23,42,2
47,24,3,7,"Q",0,0.75,"Machine H in Casino 1 delivered 0 points.

Casino 3, visit 7: Choose Q or C.",24,42,1
47,25,3,8,"Q",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 3, visit 8: Choose Q or C.",25,42,1
47,26,3,9,"Q",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 3, visit 9: Choose Q or C.",26,42,1
47,27,4,7,"F",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 4, visit 7: Choose G or F.",27,42,2
47,28,4,8,"F",0,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 4, visit 8: Choose G or F.",28,42,2
47,29,2,5,"T",-1,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 2, visit 5: Choose M or T.",29,42,2
47,30,4,9,"F",0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 4, visit 9: Choose G or F.",30,42,2
47,31,2,6,"T",0,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 2, visit 6: Choose M or T.",31,42,2
47,32,1,8,"H",0,0.25,"Machine T in Casino 2 delivered 0 points.

Casino 1, visit 8: Choose Z or H.",32,42,2
47,33,2,7,"T",0,0.75,"Machine H in Casino 1 delivered 0 points.

Casino 2, visit 7: Choose M or T.",33,42,2
47,34,4,10,"F",-1,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 10: Choose G or F.",34,42,2
47,35,1,9,"H",-1,0.25,"Machine F in Casino 4 delivered -1 points.

Casino 1, visit 9: Choose Z or H.",35,42,2
47,36,4,11,"F",-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 11: Choose G or F.",36,42,2
47,37,2,8,"T",0,0.75,"Machine F in Casino 4 delivered -1 points.

Casino 2, visit 8: Choose M or T.",37,42,2
47,38,2,9,"T",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 9: Choose M or T.",38,42,2
47,39,3,10,"Q",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 3, visit 10: Choose Q or C.",39,42,1
47,40,1,10,"H",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 10: Choose Z or H.",40,42,2
47,41,3,11,"Q",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 11: Choose Q or C.",41,42,1
47,42,4,12,"F",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 4, visit 12: Choose G or F.",42,42,2
47,43,1,11,"H",-1,0.25,"Machine F in Casino 4 delivered 0 points.

Casino 1, visit 11: Choose Z or H.",43,42,2
47,44,4,13,"F",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 13: Choose G or F.",44,42,2
47,45,3,12,"Q",0,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 3, visit 12: Choose Q or C.",45,42,1
47,46,2,10,"T",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 10: Choose M or T.",46,42,2
47,47,4,14,"F",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 14: Choose G or F.",47,42,2
47,48,4,15,"F",0,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 4, visit 15: Choose G or F.",48,42,2
47,49,1,12,"H",-1,0.25,"Machine F in Casino 4 delivered 0 points.

Casino 1, visit 12: Choose Z or H.",49,42,2
47,50,3,13,"Q",-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 13: Choose Q or C.",50,42,1
47,51,1,13,"H",-1,0.25,"Machine Q in Casino 3 delivered -1 points.

Casino 1, visit 13: Choose Z or H.",51,42,2
47,52,4,16,"F",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 16: Choose G or F.",52,42,2
47,53,2,11,"T",0,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 2, visit 11: Choose M or T.",53,42,2
47,54,3,14,"Q",-1,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 3, visit 14: Choose Q or C.",54,42,1
47,55,1,14,"H",0,0.25,"Machine Q in Casino 3 delivered -1 points.

Casino 1, visit 14: Choose Z or H.",55,42,2
47,56,2,12,"T",0,0.75,"Machine H in Casino 1 delivered 0 points.

Casino 2, visit 12: Choose M or T.",56,42,2
47,57,2,13,"T",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 13: Choose M or T.",57,42,2
47,58,1,15,"H",-1,0.25,"Machine T in Casino 2 delivered 0 points.

Casino 1, visit 15: Choose Z or H.",58,42,2
47,59,1,16,"H",-1,0.25,"Machine H in Casino 1 delivered -1 points.

Casino 1, visit 16: Choose Z or H.",59,42,2
47,60,1,17,"H",-1,0.25,"Machine H in Casino 1 delivered -1 points.

Casino 1, visit 17: Choose Z or H.",60,42,2
47,61,2,14,"T",-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 2, visit 14: Choose M or T.",61,42,2
47,62,2,15,"T",0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 2, visit 15: Choose M or T.",62,42,2
47,63,3,15,"Q",-1,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 3, visit 15: Choose Q or C.",63,42,1
47,64,1,18,"H",-1,0.25,"Machine Q in Casino 3 delivered -1 points.

Casino 1, visit 18: Choose Z or H.",64,42,2
47,65,3,16,"Q",-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 16: Choose Q or C.",65,42,1
47,66,2,16,"T",-1,0.75,"Machine Q in Casino 3 delivered -1 points.

Casino 2, visit 16: Choose M or T.",66,42,2
47,67,3,17,"Q",0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 3, visit 17: Choose Q or C.",67,42,1
47,68,3,18,"Q",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 3, visit 18: Choose Q or C.",68,42,1
47,69,4,17,"F",-1,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 4, visit 17: Choose G or F.",69,42,2
47,70,3,19,"Q",0,0.75,"Machine F in Casino 4 delivered -1 points.

Casino 3, visit 19: Choose Q or C.",70,42,1
47,71,2,17,"T",-1,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 17: Choose M or T.",71,42,2
47,72,4,18,"F",0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 4, visit 18: Choose G or F.",72,42,2
47,73,2,18,"T",0,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 2, visit 18: Choose M or T.",73,42,2
47,74,4,19,"F",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 19: Choose G or F.",74,42,2
47,75,4,20,"F",-1,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 4, visit 20: Choose G or F.",75,42,2
47,76,4,21,"F",0,0.75,"Machine F in Casino 4 delivered -1 points.

Casino 4, visit 21: Choose G or F.",76,42,2
47,77,2,19,"T",-1,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 2, visit 19: Choose M or T.",77,42,2
47,78,2,20,"T",-1,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 2, visit 20: Choose M or T.",78,42,2
47,79,2,21,"T",0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 2, visit 21: Choose M or T.",79,42,2
47,80,2,22,"T",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 22: Choose M or T.",80,42,2
47,81,1,19,"H",-1,0.25,"Machine T in Casino 2 delivered 0 points.

Casino 1, visit 19: Choose Z or H.",81,42,2
47,82,2,23,"T",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 2, visit 23: Choose M or T.",82,42,2
47,83,4,22,"F",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 22: Choose G or F.",83,42,2
47,84,1,20,"H",-1,0.25,"Machine F in Casino 4 delivered 0 points.

Casino 1, visit 20: Choose Z or H.",84,42,2
47,85,1,21,"H",-1,0.25,"Machine H in Casino 1 delivered -1 points.

Casino 1, visit 21: Choose Z or H.",85,42,2
47,86,3,20,"Q",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 20: Choose Q or C.",86,42,1
47,87,1,22,"H",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 22: Choose Z or H.",87,42,2
47,88,3,21,"Q",-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 21: Choose Q or C.",88,42,1
47,89,3,22,"Q",0,0.75,"Machine Q in Casino 3 delivered -1 points.

Casino 3, visit 22: Choose Q or C.",89,42,1
47,90,2,24,"T",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 24: Choose M or T.",90,42,2
47,91,3,23,"Q",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 3, visit 23: Choose Q or C.",91,42,1
47,92,4,23,"F",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 4, visit 23: Choose G or F.",92,42,2
47,93,1,23,"H",-1,0.25,"Machine F in Casino 4 delivered 0 points.

Casino 1, visit 23: Choose Z or H.",93,42,2
47,94,4,24,"F",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 24: Choose G or F.",94,42,2
47,95,3,24,"Q",-1,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 3, visit 24: Choose Q or C.",95,42,1
47,96,1,24,"H",-1,0.25,"Machine Q in Casino 3 delivered -1 points.

Casino 1, visit 24: Choose Z or H.",96,42,2
48,1,1,1,"H",-1,0.25,"Casino 1, visit 1: Choose Z or H.",1,43,2
48,2,4,1,"G",-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 1: Choose G or F.",2,43,1
48,3,4,2,"F",-1,0.75,"Machine G in Casino 4 delivered -1 points.

Casino 4, visit 2: Choose G or F.",3,43,2
48,4,2,1,"M",0,0.25,"Machine F in Casino 4 delivered -1 points.

Casino 2, visit 1: Choose M or T.",4,43,1
48,5,3,1,"Q",-1,0.75,"Machine M in Casino 2 delivered 0 points.

Casino 3, visit 1: Choose Q or C.",5,43,1
48,6,4,3,"G",-1,0.75,"Machine Q in Casino 3 delivered -1 points.

Casino 4, visit 3: Choose G or F.",6,43,1
48,7,4,4,"F",0,0.75,"Machine G in Casino 4 delivered -1 points.

Casino 4, visit 4: Choose G or F.",7,43,2
48,8,2,2,"M",0,0.25,"Machine F in Casino 4 delivered 0 points.

Casino 2, visit 2: Choose M or T.",8,43,1
48,9,1,2,"Z",-1,0.25,"Machine M in Casino 2 delivered 0 points.

Casino 1, visit 2: Choose Z or H.",9,43,1
48,10,4,5,"F",-1,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 4, visit 5: Choose G or F.",10,43,2
48,11,1,3,"H",-1,0.25,"Machine F in Casino 4 delivered -1 points.

Casino 1, visit 3: Choose Z or H.",11,43,2
48,12,1,4,"Z",-1,0.25,"Machine H in Casino 1 delivered -1 points.

Casino 1, visit 4: Choose Z or H.",12,43,1
48,13,2,3,"M",0,0.25,"Machine Z in Casino 1 delivered -1 points.

Casino 2, visit 3: Choose M or T.",13,43,1
48,14,3,2,"C",0,0.25,"Machine M in Casino 2 delivered 0 points.

Casino 3, visit 2: Choose Q or C.",14,43,2
48,15,3,3,"C",-1,0.25,"Machine C in Casino 3 delivered 0 points.

Casino 3, visit 3: Choose Q or C.",15,43,2
48,16,1,5,"H",0,0.25,"Machine C in Casino 3 delivered -1 points.

Casino 1, visit 5: Choose Z or H.",16,43,2
48,17,3,4,"Q",0,0.75,"Machine H in Casino 1 delivered 0 points.

Casino 3, visit 4: Choose Q or C.",17,43,1
48,18,2,4,"M",0,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 4: Choose M or T.",18,43,1
48,19,1,6,"H",-1,0.25,"Machine M in Casino 2 delivered 0 points.

Casino 1, visit 6: Choose Z or H.",19,43,2
48,20,4,6,"F",-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 6: Choose G or F.",20,43,2
48,21,3,5,"Q",0,0.75,"Machine F in Casino 4 delivered -1 points.

Casino 3, visit 5: Choose Q or C.",21,43,1
48,22,3,6,"Q",-1,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 3, visit 6: Choose Q or C.",22,43,1
48,23,1,7,"H",-1,0.25,"Machine Q in Casino 3 delivered -1 points.

Casino 1, visit 7: Choose Z or H.",23,43,2
48,24,3,7,"C",-1,0.25,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 7: Choose Q or C.",24,43,2
48,25,3,8,"Q",-1,0.75,"Machine C in Casino 3 delivered -1 points.

Casino 3, visit 8: Choose Q or C.",25,43,1
48,26,3,9,"C",0,0.25,"Machine Q in Casino 3 delivered -1 points.

Casino 3, visit 9: Choose Q or C.",26,43,2
48,27,4,7,"F",-1,0.75,"Machine C in Casino 3 delivered 0 points.

Casino 4, visit 7: Choose G or F.",27,43,2
48,28,4,8,"F",0,0.75,"Machine F in Casino 4 delivered -1 points.

Casino 4, visit 8: Choose G or F.",28,43,2
48,29,2,5,"M",0,0.25,"Machine F in Casino 4 delivered 0 points.

Casino 2, visit 5: Choose M or T.",29,43,1
48,30,4,9,"F",0,0.75,"Machine M in Casino 2 delivered 0 points.

Casino 4, visit 9: Choose G or F.",30,43,2
48,31,2,6,"M",-1,0.25,"Machine F in Casino 4 delivered 0 points.

Casino 2, visit 6: Choose M or T.",31,43,1
48,32,1,8,"H",-1,0.25,"Machine M in Casino 2 delivered -1 points.

Casino 1, visit 8: Choose Z or H.",32,43,2
48,33,2,7,"M",0,0.25,"Machine H in Casino 1 delivered -1 points.

Casino 2, visit 7: Choose M or T.",33,43,1
48,34,4,10,"F",0,0.75,"Machine M in Casino 2 delivered 0 points.

Casino 4, visit 10: Choose G or F.",34,43,2
48,35,1,9,"H",0,0.25,"Machine F in Casino 4 delivered 0 points.

Casino 1, visit 9: Choose Z or H.",35,43,2
48,36,4,11,"F",0,0.75,"Machine H in Casino 1 delivered 0 points.

Casino 4, visit 11: Choose G or F.",36,43,2
48,37,2,8,"M",-1,0.25,"Machine F in Casino 4 delivered 0 points.

Casino 2, visit 8: Choose M or T.",37,43,1
48,38,2,9,"M",-1,0.25,"Machine M in Casino 2 delivered -1 points.

Casino 2, visit 9: Choose M or T.",38,43,1
48,39,3,10,"Q",0,0.75,"Machine M in Casino 2 delivered -1 points.

Casino 3, visit 10: Choose Q or C.",39,43,1
48,40,1,10,"H",0,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 10: Choose Z or H.",40,43,2
48,41,3,11,"Q",0,0.75,"Machine H in Casino 1 delivered 0 points.

Casino 3, visit 11: Choose Q or C.",41,43,1
48,42,4,12,"F",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 4, visit 12: Choose G or F.",42,43,2
48,43,1,11,"H",-1,0.25,"Machine F in Casino 4 delivered 0 points.

Casino 1, visit 11: Choose Z or H.",43,43,2
48,44,4,13,"F",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 13: Choose G or F.",44,43,2
48,45,3,12,"Q",-1,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 3, visit 12: Choose Q or C.",45,43,1
48,46,2,10,"M",-1,0.25,"Machine Q in Casino 3 delivered -1 points.

Casino 2, visit 10: Choose M or T.",46,43,1
48,47,4,14,"F",-1,0.75,"Machine M in Casino 2 delivered -1 points.

Casino 4, visit 14: Choose G or F.",47,43,2
48,48,4,15,"F",0,0.75,"Machine F in Casino 4 delivered -1 points.

Casino 4, visit 15: Choose G or F.",48,43,2
48,49,1,12,"H",-1,0.25,"Machine F in Casino 4 delivered 0 points.

Casino 1, visit 12: Choose Z or H.",49,43,2
48,50,3,13,"Q",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 13: Choose Q or C.",50,43,1
48,51,1,13,"H",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 13: Choose Z or H.",51,43,2
48,52,4,16,"F",-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 16: Choose G or F.",52,43,2
